benchmark_id,benchmark_name,category,problem_family,implementation_id,library,algorithm,planned_input_status,planned_capability_status,comparison_track,problem_scope,run_records,legacy_run_records,protocol_v3_run_records,protocol_v3_executed_records,protocol_v3_not_run_records,unique_instances,completed,time_limit,error,valid_complete,valid_partial,invalid_certificate,constraint_violation,no_solution,execution_status
B14,Support/load-bearing gauntlet,CONSTRAINT_CONFORMANCE,SUPPORT_LOAD_BEARING,rust_extreme_point,u-nesting,ExtremePoint,SOURCE_INCOMPLETE,NOT_SUPPORTED,NOT_APPLICABLE,NOT_APPLICABLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B14,Support/load-bearing gauntlet,CONSTRAINT_CONFORMANCE,SUPPORT_LOAD_BEARING,rust_ga,u-nesting,GA,SOURCE_INCOMPLETE,NOT_SUPPORTED,NOT_APPLICABLE,NOT_APPLICABLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B14,Support/load-bearing gauntlet,CONSTRAINT_CONFORMANCE,SUPPORT_LOAD_BEARING,rust_layer,u-nesting,Layer/BottomLeftFill,SOURCE_INCOMPLETE,NOT_SUPPORTED,NOT_APPLICABLE,NOT_APPLICABLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B14,Support/load-bearing gauntlet,CONSTRAINT_CONFORMANCE,SUPPORT_LOAD_BEARING,rust_sa,u-nesting,SA,SOURCE_INCOMPLETE,NOT_SUPPORTED,NOT_APPLICABLE,NOT_APPLICABLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B14,Support/load-bearing gauntlet,CONSTRAINT_CONFORMANCE,SUPPORT_LOAD_BEARING,skjolber_fast_bruteforce,skjolber/3d-bin-container-packing,FastBruteForce,SOURCE_INCOMPLETE,PROJECTION_ONLY,COMPOSED,GEOMETRY_PROJECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B14,Support/load-bearing gauntlet,CONSTRAINT_CONFORMANCE,SUPPORT_LOAD_BEARING,skjolber_laff,skjolber/3d-bin-container-packing,LAFF,SOURCE_INCOMPLETE,PROJECTION_ONLY,COMPOSED,GEOMETRY_PROJECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B14,Support/load-bearing gauntlet,CONSTRAINT_CONFORMANCE,SUPPORT_LOAD_BEARING,skjolber_plain,skjolber/3d-bin-container-packing,Plain,SOURCE_INCOMPLETE,PROJECTION_ONLY,COMPOSED,GEOMETRY_PROJECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B15,CG/axle/floor-load gauntlet,CONSTRAINT_CONFORMANCE,VEHICLE_STATICS,exact_cp_sat,OR-Tools,strengthened CP-SAT model,SOURCE_INCOMPLETE,ADAPTER_MISSING,EXACT_MODEL,FULL_PROBLEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B15,CG/axle/floor-load gauntlet,CONSTRAINT_CONFORMANCE,VEHICLE_STATICS,exact_cplex,CPLEX,strengthened MIP model,SOURCE_INCOMPLETE,ADAPTER_MISSING,EXACT_MODEL,FULL_PROBLEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B15,CG/axle/floor-load gauntlet,CONSTRAINT_CONFORMANCE,VEHICLE_STATICS,exact_gurobi,Gurobi,strengthened MIP model,SOURCE_INCOMPLETE,ADAPTER_MISSING,EXACT_MODEL,FULL_PROBLEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B15,CG/axle/floor-load gauntlet,CONSTRAINT_CONFORMANCE,VEHICLE_STATICS,exact_scip,SCIP/PySCIPOpt,strengthened MIP model,SOURCE_INCOMPLETE,ADAPTER_MISSING,EXACT_MODEL,FULL_PROBLEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B15,CG/axle/floor-load gauntlet,CONSTRAINT_CONFORMANCE,VEHICLE_STATICS,go_bp3d,gedex/bp3d,pivot greedy,SOURCE_INCOMPLETE,PROJECTION_ONLY,COMPOSED,GEOMETRY_PROJECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B15,CG/axle/floor-load gauntlet,CONSTRAINT_CONFORMANCE,VEHICLE_STATICS,jerry,jerry800416/3D-bin-packing,pivot/fix-point greedy,SOURCE_INCOMPLETE,PROJECTION_ONLY,COMPOSED,GEOMETRY_PROJECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B15,CG/axle/floor-load gauntlet,CONSTRAINT_CONFORMANCE,VEHICLE_STATICS,packingsolver_fork_box,PackingSolver fork,box portfolio,SOURCE_INCOMPLETE,NOT_SUPPORTED,NOT_APPLICABLE,NOT_APPLICABLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B15,CG/axle/floor-load gauntlet,CONSTRAINT_CONFORMANCE,VEHICLE_STATICS,packingsolver_fork_boxstacks,PackingSolver fork,boxstacks portfolio,SOURCE_INCOMPLETE,PROJECTION_ONLY,COMPOSED,GEOMETRY_PROJECTION,6,3,3,3,0,3,6,0,0,2,0,0,0,4,PROTOCOL_V3_WITH_LEGACY_BASELINE
B15,CG/axle/floor-load gauntlet,CONSTRAINT_CONFORMANCE,VEHICLE_STATICS,packingsolver_upstream_box,PackingSolver upstream,box portfolio,SOURCE_INCOMPLETE,NOT_SUPPORTED,NOT_APPLICABLE,NOT_APPLICABLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B15,CG/axle/floor-load gauntlet,CONSTRAINT_CONFORMANCE,VEHICLE_STATICS,packingsolver_upstream_boxstacks,PackingSolver upstream,boxstacks portfolio,SOURCE_INCOMPLETE,PROJECTION_ONLY,COMPOSED,GEOMETRY_PROJECTION,3,0,3,3,0,3,1,0,2,1,0,0,0,2,PROTOCOL_V3_EXECUTED
B15,CG/axle/floor-load gauntlet,CONSTRAINT_CONFORMANCE,VEHICLE_STATICS,py3dbp,py3dbp,pivot greedy,SOURCE_INCOMPLETE,PROJECTION_ONLY,COMPOSED,GEOMETRY_PROJECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B15,CG/axle/floor-load gauntlet,CONSTRAINT_CONFORMANCE,VEHICLE_STATICS,rust_brkga,u-nesting,BRKGA,SOURCE_INCOMPLETE,PROJECTION_ONLY,COMPOSED,GEOMETRY_PROJECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B15,CG/axle/floor-load gauntlet,CONSTRAINT_CONFORMANCE,VEHICLE_STATICS,rust_extreme_point,u-nesting,ExtremePoint,SOURCE_INCOMPLETE,PROJECTION_ONLY,COMPOSED,GEOMETRY_PROJECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B15,CG/axle/floor-load gauntlet,CONSTRAINT_CONFORMANCE,VEHICLE_STATICS,rust_ga,u-nesting,GA,SOURCE_INCOMPLETE,PROJECTION_ONLY,COMPOSED,GEOMETRY_PROJECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B15,CG/axle/floor-load gauntlet,CONSTRAINT_CONFORMANCE,VEHICLE_STATICS,rust_layer,u-nesting,Layer/BottomLeftFill,SOURCE_INCOMPLETE,PROJECTION_ONLY,COMPOSED,GEOMETRY_PROJECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B15,CG/axle/floor-load gauntlet,CONSTRAINT_CONFORMANCE,VEHICLE_STATICS,rust_sa,u-nesting,SA,SOURCE_INCOMPLETE,PROJECTION_ONLY,COMPOSED,GEOMETRY_PROJECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B15,CG/axle/floor-load gauntlet,CONSTRAINT_CONFORMANCE,VEHICLE_STATICS,skjolber_fast_bruteforce,skjolber/3d-bin-container-packing,FastBruteForce,SOURCE_INCOMPLETE,PROJECTION_ONLY,COMPOSED,GEOMETRY_PROJECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B15,CG/axle/floor-load gauntlet,CONSTRAINT_CONFORMANCE,VEHICLE_STATICS,skjolber_laff,skjolber/3d-bin-container-packing,LAFF,SOURCE_INCOMPLETE,PROJECTION_ONLY,COMPOSED,GEOMETRY_PROJECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B15,CG/axle/floor-load gauntlet,CONSTRAINT_CONFORMANCE,VEHICLE_STATICS,skjolber_plain,skjolber/3d-bin-container-packing,Plain,SOURCE_INCOMPLETE,PROJECTION_ONLY,COMPOSED,GEOMETRY_PROJECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B16,Obstacles/door/keepout,CONSTRAINT_CONFORMANCE,OBSTACLES_ACCESS,exact_cp_sat,OR-Tools,strengthened CP-SAT model,SOURCE_INCOMPLETE,ADAPTER_MISSING,EXACT_MODEL,FULL_PROBLEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B16,Obstacles/door/keepout,CONSTRAINT_CONFORMANCE,OBSTACLES_ACCESS,exact_cplex,CPLEX,strengthened MIP model,SOURCE_INCOMPLETE,ADAPTER_MISSING,EXACT_MODEL,FULL_PROBLEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B16,Obstacles/door/keepout,CONSTRAINT_CONFORMANCE,OBSTACLES_ACCESS,exact_gurobi,Gurobi,strengthened MIP model,SOURCE_INCOMPLETE,ADAPTER_MISSING,EXACT_MODEL,FULL_PROBLEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B16,Obstacles/door/keepout,CONSTRAINT_CONFORMANCE,OBSTACLES_ACCESS,exact_scip,SCIP/PySCIPOpt,strengthened MIP model,SOURCE_INCOMPLETE,ADAPTER_MISSING,EXACT_MODEL,FULL_PROBLEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B16,Obstacles/door/keepout,CONSTRAINT_CONFORMANCE,OBSTACLES_ACCESS,go_bp3d,gedex/bp3d,pivot greedy,SOURCE_INCOMPLETE,NOT_SUPPORTED,NOT_APPLICABLE,NOT_APPLICABLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B16,Obstacles/door/keepout,CONSTRAINT_CONFORMANCE,OBSTACLES_ACCESS,jerry,jerry800416/3D-bin-packing,pivot/fix-point greedy,SOURCE_INCOMPLETE,NOT_SUPPORTED,NOT_APPLICABLE,NOT_APPLICABLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B16,Obstacles/door/keepout,CONSTRAINT_CONFORMANCE,OBSTACLES_ACCESS,packingsolver_fork_box,PackingSolver fork,box portfolio,SOURCE_INCOMPLETE,NOT_SUPPORTED,NOT_APPLICABLE,NOT_APPLICABLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B16,Obstacles/door/keepout,CONSTRAINT_CONFORMANCE,OBSTACLES_ACCESS,packingsolver_fork_boxstacks,PackingSolver fork,boxstacks portfolio,SOURCE_INCOMPLETE,NOT_SUPPORTED,NOT_APPLICABLE,NOT_APPLICABLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B16,Obstacles/door/keepout,CONSTRAINT_CONFORMANCE,OBSTACLES_ACCESS,packingsolver_upstream_box,PackingSolver upstream,box portfolio,SOURCE_INCOMPLETE,NOT_SUPPORTED,NOT_APPLICABLE,NOT_APPLICABLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B16,Obstacles/door/keepout,CONSTRAINT_CONFORMANCE,OBSTACLES_ACCESS,packingsolver_upstream_boxstacks,PackingSolver upstream,boxstacks portfolio,SOURCE_INCOMPLETE,NOT_SUPPORTED,NOT_APPLICABLE,NOT_APPLICABLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B16,Obstacles/door/keepout,CONSTRAINT_CONFORMANCE,OBSTACLES_ACCESS,py3dbp,py3dbp,pivot greedy,SOURCE_INCOMPLETE,NOT_SUPPORTED,NOT_APPLICABLE,NOT_APPLICABLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B16,Obstacles/door/keepout,CONSTRAINT_CONFORMANCE,OBSTACLES_ACCESS,rust_brkga,u-nesting,BRKGA,SOURCE_INCOMPLETE,NOT_SUPPORTED,NOT_APPLICABLE,NOT_APPLICABLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B16,Obstacles/door/keepout,CONSTRAINT_CONFORMANCE,OBSTACLES_ACCESS,rust_extreme_point,u-nesting,ExtremePoint,SOURCE_INCOMPLETE,NOT_SUPPORTED,NOT_APPLICABLE,NOT_APPLICABLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B16,Obstacles/door/keepout,CONSTRAINT_CONFORMANCE,OBSTACLES_ACCESS,rust_ga,u-nesting,GA,SOURCE_INCOMPLETE,NOT_SUPPORTED,NOT_APPLICABLE,NOT_APPLICABLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B16,Obstacles/door/keepout,CONSTRAINT_CONFORMANCE,OBSTACLES_ACCESS,rust_layer,u-nesting,Layer/BottomLeftFill,SOURCE_INCOMPLETE,NOT_SUPPORTED,NOT_APPLICABLE,NOT_APPLICABLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B16,Obstacles/door/keepout,CONSTRAINT_CONFORMANCE,OBSTACLES_ACCESS,rust_sa,u-nesting,SA,SOURCE_INCOMPLETE,NOT_SUPPORTED,NOT_APPLICABLE,NOT_APPLICABLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B16,Obstacles/door/keepout,CONSTRAINT_CONFORMANCE,OBSTACLES_ACCESS,skjolber_fast_bruteforce,skjolber/3d-bin-container-packing,FastBruteForce,SOURCE_INCOMPLETE,PROJECTION_ONLY,COMPOSED,GEOMETRY_PROJECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B16,Obstacles/door/keepout,CONSTRAINT_CONFORMANCE,OBSTACLES_ACCESS,skjolber_laff,skjolber/3d-bin-container-packing,LAFF,SOURCE_INCOMPLETE,PROJECTION_ONLY,COMPOSED,GEOMETRY_PROJECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B16,Obstacles/door/keepout,CONSTRAINT_CONFORMANCE,OBSTACLES_ACCESS,skjolber_plain,skjolber/3d-bin-container-packing,Plain,SOURCE_INCOMPLETE,PROJECTION_ONLY,COMPOSED,GEOMETRY_PROJECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B17,Multi-drop/unloading,CONSTRAINT_CONFORMANCE,MULTI_DROP,exact_cp_sat,OR-Tools,strengthened CP-SAT model,SOURCE_INCOMPLETE,ADAPTER_MISSING,EXACT_MODEL,FULL_PROBLEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B17,Multi-drop/unloading,CONSTRAINT_CONFORMANCE,MULTI_DROP,exact_cplex,CPLEX,strengthened MIP model,SOURCE_INCOMPLETE,ADAPTER_MISSING,EXACT_MODEL,FULL_PROBLEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B17,Multi-drop/unloading,CONSTRAINT_CONFORMANCE,MULTI_DROP,exact_gurobi,Gurobi,strengthened MIP model,SOURCE_INCOMPLETE,ADAPTER_MISSING,EXACT_MODEL,FULL_PROBLEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B17,Multi-drop/unloading,CONSTRAINT_CONFORMANCE,MULTI_DROP,exact_scip,SCIP/PySCIPOpt,strengthened MIP model,SOURCE_INCOMPLETE,ADAPTER_MISSING,EXACT_MODEL,FULL_PROBLEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B17,Multi-drop/unloading,CONSTRAINT_CONFORMANCE,MULTI_DROP,go_bp3d,gedex/bp3d,pivot greedy,SOURCE_INCOMPLETE,NOT_SUPPORTED,NOT_APPLICABLE,NOT_APPLICABLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B17,Multi-drop/unloading,CONSTRAINT_CONFORMANCE,MULTI_DROP,jerry,jerry800416/3D-bin-packing,pivot/fix-point greedy,SOURCE_INCOMPLETE,NOT_SUPPORTED,NOT_APPLICABLE,NOT_APPLICABLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B17,Multi-drop/unloading,CONSTRAINT_CONFORMANCE,MULTI_DROP,packingsolver_fork_box,PackingSolver fork,box portfolio,SOURCE_INCOMPLETE,NOT_SUPPORTED,NOT_APPLICABLE,NOT_APPLICABLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B17,Multi-drop/unloading,CONSTRAINT_CONFORMANCE,MULTI_DROP,packingsolver_fork_boxstacks,PackingSolver fork,boxstacks portfolio,SOURCE_INCOMPLETE,PROJECTION_ONLY,COMPOSED,GEOMETRY_PROJECTION,4,2,2,2,0,2,4,0,0,4,0,0,0,0,PROTOCOL_V3_WITH_LEGACY_BASELINE
B17,Multi-drop/unloading,CONSTRAINT_CONFORMANCE,MULTI_DROP,packingsolver_upstream_box,PackingSolver upstream,box portfolio,SOURCE_INCOMPLETE,NOT_SUPPORTED,NOT_APPLICABLE,NOT_APPLICABLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B17,Multi-drop/unloading,CONSTRAINT_CONFORMANCE,MULTI_DROP,packingsolver_upstream_boxstacks,PackingSolver upstream,boxstacks portfolio,SOURCE_INCOMPLETE,PROJECTION_ONLY,COMPOSED,GEOMETRY_PROJECTION,2,0,2,2,0,2,2,0,0,2,0,0,0,0,PROTOCOL_V3_EXECUTED
B17,Multi-drop/unloading,CONSTRAINT_CONFORMANCE,MULTI_DROP,py3dbp,py3dbp,pivot greedy,SOURCE_INCOMPLETE,NOT_SUPPORTED,NOT_APPLICABLE,NOT_APPLICABLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B17,Multi-drop/unloading,CONSTRAINT_CONFORMANCE,MULTI_DROP,rust_brkga,u-nesting,BRKGA,SOURCE_INCOMPLETE,NOT_SUPPORTED,NOT_APPLICABLE,NOT_APPLICABLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B17,Multi-drop/unloading,CONSTRAINT_CONFORMANCE,MULTI_DROP,rust_extreme_point,u-nesting,ExtremePoint,SOURCE_INCOMPLETE,NOT_SUPPORTED,NOT_APPLICABLE,NOT_APPLICABLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B17,Multi-drop/unloading,CONSTRAINT_CONFORMANCE,MULTI_DROP,rust_ga,u-nesting,GA,SOURCE_INCOMPLETE,NOT_SUPPORTED,NOT_APPLICABLE,NOT_APPLICABLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B17,Multi-drop/unloading,CONSTRAINT_CONFORMANCE,MULTI_DROP,rust_layer,u-nesting,Layer/BottomLeftFill,SOURCE_INCOMPLETE,NOT_SUPPORTED,NOT_APPLICABLE,NOT_APPLICABLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B17,Multi-drop/unloading,CONSTRAINT_CONFORMANCE,MULTI_DROP,rust_sa,u-nesting,SA,SOURCE_INCOMPLETE,NOT_SUPPORTED,NOT_APPLICABLE,NOT_APPLICABLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B17,Multi-drop/unloading,CONSTRAINT_CONFORMANCE,MULTI_DROP,skjolber_fast_bruteforce,skjolber/3d-bin-container-packing,FastBruteForce,SOURCE_INCOMPLETE,PROJECTION_ONLY,COMPOSED,GEOMETRY_PROJECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B17,Multi-drop/unloading,CONSTRAINT_CONFORMANCE,MULTI_DROP,skjolber_laff,skjolber/3d-bin-container-packing,LAFF,SOURCE_INCOMPLETE,PROJECTION_ONLY,COMPOSED,GEOMETRY_PROJECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B17,Multi-drop/unloading,CONSTRAINT_CONFORMANCE,MULTI_DROP,skjolber_plain,skjolber/3d-bin-container-packing,Plain,SOURCE_INCOMPLETE,PROJECTION_ONLY,COMPOSED,GEOMETRY_PROJECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B18,Compatibility/segregation,CONSTRAINT_CONFORMANCE,COMPATIBILITY,exact_cp_sat,OR-Tools,strengthened CP-SAT model,SOURCE_INCOMPLETE,ADAPTER_MISSING,EXACT_MODEL,FULL_PROBLEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B18,Compatibility/segregation,CONSTRAINT_CONFORMANCE,COMPATIBILITY,exact_cplex,CPLEX,strengthened MIP model,SOURCE_INCOMPLETE,ADAPTER_MISSING,EXACT_MODEL,FULL_PROBLEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B18,Compatibility/segregation,CONSTRAINT_CONFORMANCE,COMPATIBILITY,exact_gurobi,Gurobi,strengthened MIP model,SOURCE_INCOMPLETE,ADAPTER_MISSING,EXACT_MODEL,FULL_PROBLEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B18,Compatibility/segregation,CONSTRAINT_CONFORMANCE,COMPATIBILITY,exact_scip,SCIP/PySCIPOpt,strengthened MIP model,SOURCE_INCOMPLETE,ADAPTER_MISSING,EXACT_MODEL,FULL_PROBLEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B18,Compatibility/segregation,CONSTRAINT_CONFORMANCE,COMPATIBILITY,go_bp3d,gedex/bp3d,pivot greedy,SOURCE_INCOMPLETE,ADAPTER_MISSING,NATIVE,FULL_PROBLEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B18,Compatibility/segregation,CONSTRAINT_CONFORMANCE,COMPATIBILITY,jerry,jerry800416/3D-bin-packing,pivot/fix-point greedy,SOURCE_INCOMPLETE,ADAPTER_MISSING,NATIVE,FULL_PROBLEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B18,Compatibility/segregation,CONSTRAINT_CONFORMANCE,COMPATIBILITY,packingsolver_fork_box,PackingSolver fork,box portfolio,SOURCE_INCOMPLETE,ADAPTER_MISSING,NATIVE,FULL_PROBLEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B18,Compatibility/segregation,CONSTRAINT_CONFORMANCE,COMPATIBILITY,packingsolver_fork_boxstacks,PackingSolver fork,boxstacks portfolio,SOURCE_INCOMPLETE,ADAPTER_MISSING,NATIVE,FULL_PROBLEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B18,Compatibility/segregation,CONSTRAINT_CONFORMANCE,COMPATIBILITY,packingsolver_upstream_box,PackingSolver upstream,box portfolio,SOURCE_INCOMPLETE,ADAPTER_MISSING,NATIVE,FULL_PROBLEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B18,Compatibility/segregation,CONSTRAINT_CONFORMANCE,COMPATIBILITY,packingsolver_upstream_boxstacks,PackingSolver upstream,boxstacks portfolio,SOURCE_INCOMPLETE,ADAPTER_MISSING,NATIVE,FULL_PROBLEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B18,Compatibility/segregation,CONSTRAINT_CONFORMANCE,COMPATIBILITY,py3dbp,py3dbp,pivot greedy,SOURCE_INCOMPLETE,ADAPTER_MISSING,NATIVE,FULL_PROBLEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B18,Compatibility/segregation,CONSTRAINT_CONFORMANCE,COMPATIBILITY,rust_brkga,u-nesting,BRKGA,SOURCE_INCOMPLETE,ADAPTER_MISSING,NATIVE,FULL_PROBLEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B18,Compatibility/segregation,CONSTRAINT_CONFORMANCE,COMPATIBILITY,rust_extreme_point,u-nesting,ExtremePoint,SOURCE_INCOMPLETE,ADAPTER_MISSING,NATIVE,FULL_PROBLEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B18,Compatibility/segregation,CONSTRAINT_CONFORMANCE,COMPATIBILITY,rust_ga,u-nesting,GA,SOURCE_INCOMPLETE,ADAPTER_MISSING,NATIVE,FULL_PROBLEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B18,Compatibility/segregation,CONSTRAINT_CONFORMANCE,COMPATIBILITY,rust_layer,u-nesting,Layer/BottomLeftFill,SOURCE_INCOMPLETE,ADAPTER_MISSING,NATIVE,FULL_PROBLEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B18,Compatibility/segregation,CONSTRAINT_CONFORMANCE,COMPATIBILITY,rust_sa,u-nesting,SA,SOURCE_INCOMPLETE,ADAPTER_MISSING,NATIVE,FULL_PROBLEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B18,Compatibility/segregation,CONSTRAINT_CONFORMANCE,COMPATIBILITY,skjolber_fast_bruteforce,skjolber/3d-bin-container-packing,FastBruteForce,SOURCE_INCOMPLETE,ADAPTER_MISSING,NATIVE,FULL_PROBLEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B18,Compatibility/segregation,CONSTRAINT_CONFORMANCE,COMPATIBILITY,skjolber_laff,skjolber/3d-bin-container-packing,LAFF,SOURCE_INCOMPLETE,ADAPTER_MISSING,NATIVE,FULL_PROBLEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B18,Compatibility/segregation,CONSTRAINT_CONFORMANCE,COMPATIBILITY,skjolber_plain,skjolber/3d-bin-container-packing,Plain,SOURCE_INCOMPLETE,ADAPTER_MISSING,NATIVE,FULL_PROBLEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B19,Alonso 2019,INDUSTRIAL,MULTI_CONTAINER_INDUSTRIAL,exact_cp_sat,OR-Tools,strengthened CP-SAT model,VALID,ADAPTER_MISSING,EXACT_MODEL,FULL_PROBLEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ADAPTER_MISSING
B19,Alonso 2019,INDUSTRIAL,MULTI_CONTAINER_INDUSTRIAL,exact_cplex,CPLEX,strengthened MIP model,VALID,ADAPTER_MISSING,EXACT_MODEL,FULL_PROBLEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ADAPTER_MISSING
B19,Alonso 2019,INDUSTRIAL,MULTI_CONTAINER_INDUSTRIAL,exact_gurobi,Gurobi,strengthened MIP model,VALID,ADAPTER_MISSING,EXACT_MODEL,FULL_PROBLEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ADAPTER_MISSING
B19,Alonso 2019,INDUSTRIAL,MULTI_CONTAINER_INDUSTRIAL,exact_scip,SCIP/PySCIPOpt,strengthened MIP model,VALID,ADAPTER_MISSING,EXACT_MODEL,FULL_PROBLEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ADAPTER_MISSING
