file,implementation,algorithm,instance_id,type,n,replicate,budget_s,status,valid_complete,bins_used,lower_bound,upper_bound,run_status,wall_s
B05-MPV-GEN-skjolber-plain-fixed-1s.jsonl,skjolber_plain,plain,MPV-GEN-T7-N90-R02,7,90,2,1.0,VALID_COMPLETE,True,1,,,COMPLETED,
B05-MPV-GEN-skjolber-plain-fixed-1s.jsonl,skjolber_plain,plain,MPV-GEN-T7-N90-R03,7,90,3,1.0,VALID_COMPLETE,True,1,,,COMPLETED,
B05-MPV-GEN-skjolber-plain-fixed-1s.jsonl,skjolber_plain,plain,MPV-GEN-T7-N90-R04,7,90,4,1.0,VALID_COMPLETE,True,1,,,COMPLETED,
B05-MPV-GEN-skjolber-plain-fixed-1s.jsonl,skjolber_plain,plain,MPV-GEN-T7-N90-R05,7,90,5,1.0,VALID_COMPLETE,True,1,,,COMPLETED,
B05-MPV-GEN-skjolber-plain-fixed-1s.jsonl,skjolber_plain,plain,MPV-GEN-T7-N90-R06,7,90,6,1.0,VALID_COMPLETE,True,1,,,COMPLETED,
B05-MPV-GEN-skjolber-plain-fixed-1s.jsonl,skjolber_plain,plain,MPV-GEN-T7-N90-R07,7,90,7,1.0,VALID_COMPLETE,True,1,,,COMPLETED,
B05-MPV-GEN-skjolber-plain-fixed-1s.jsonl,skjolber_plain,plain,MPV-GEN-T7-N90-R08,7,90,8,1.0,VALID_COMPLETE,True,1,,,COMPLETED,
B05-MPV-GEN-skjolber-plain-fixed-1s.jsonl,skjolber_plain,plain,MPV-GEN-T7-N90-R09,7,90,9,1.0,VALID_COMPLETE,True,1,,,COMPLETED,
B05-MPV-GEN-skjolber-plain-fixed-1s.jsonl,skjolber_plain,plain,MPV-GEN-T7-N90-R10,7,90,10,1.0,VALID_COMPLETE,True,1,,,COMPLETED,
B05-MPV-GEN-skjolber-plain-fixed-1s.jsonl,skjolber_plain,plain,MPV-GEN-T8-N30-R01,8,30,1,1.0,VALID_COMPLETE,True,5,,,COMPLETED,
B05-MPV-GEN-skjolber-plain-fixed-1s.jsonl,skjolber_plain,plain,MPV-GEN-T8-N30-R02,8,30,2,1.0,VALID_COMPLETE,True,5,,,COMPLETED,
B05-MPV-GEN-skjolber-plain-fixed-1s.jsonl,skjolber_plain,plain,MPV-GEN-T8-N30-R03,8,30,3,1.0,VALID_COMPLETE,True,8,,,COMPLETED,
B05-MPV-GEN-skjolber-plain-fixed-1s.jsonl,skjolber_plain,plain,MPV-GEN-T8-N30-R04,8,30,4,1.0,VALID_COMPLETE,True,6,,,COMPLETED,
B05-MPV-GEN-skjolber-plain-fixed-1s.jsonl,skjolber_plain,plain,MPV-GEN-T8-N30-R05,8,30,5,1.0,VALID_COMPLETE,True,7,,,COMPLETED,
B05-MPV-GEN-skjolber-plain-fixed-1s.jsonl,skjolber_plain,plain,MPV-GEN-T8-N30-R06,8,30,6,1.0,VALID_COMPLETE,True,7,,,COMPLETED,
B05-MPV-GEN-skjolber-plain-fixed-1s.jsonl,skjolber_plain,plain,MPV-GEN-T8-N30-R07,8,30,7,1.0,VALID_COMPLETE,True,5,,,COMPLETED,
B05-MPV-GEN-skjolber-plain-fixed-1s.jsonl,skjolber_plain,plain,MPV-GEN-T8-N30-R08,8,30,8,1.0,VALID_COMPLETE,True,5,,,COMPLETED,
B05-MPV-GEN-skjolber-plain-fixed-1s.jsonl,skjolber_plain,plain,MPV-GEN-T8-N30-R09,8,30,9,1.0,VALID_COMPLETE,True,10,,,COMPLETED,
B05-MPV-GEN-skjolber-plain-fixed-1s.jsonl,skjolber_plain,plain,MPV-GEN-T8-N30-R10,8,30,10,1.0,VALID_COMPLETE,True,5,,,COMPLETED,
B05-MPV-GEN-skjolber-plain-fixed-1s.jsonl,skjolber_plain,plain,MPV-GEN-T8-N60-R01,8,60,1,1.0,VALID_COMPLETE,True,14,,,COMPLETED,
B05-MPV-GEN-skjolber-plain-fixed-1s.jsonl,skjolber_plain,plain,MPV-GEN-T8-N60-R02,8,60,2,1.0,VALID_COMPLETE,True,15,,,COMPLETED,
B05-MPV-GEN-skjolber-plain-fixed-1s.jsonl,skjolber_plain,plain,MPV-GEN-T8-N60-R03,8,60,3,1.0,VALID_COMPLETE,True,12,,,COMPLETED,
B05-MPV-GEN-skjolber-plain-fixed-1s.jsonl,skjolber_plain,plain,MPV-GEN-T8-N60-R04,8,60,4,1.0,VALID_COMPLETE,True,11,,,COMPLETED,
B05-MPV-GEN-skjolber-plain-fixed-1s.jsonl,skjolber_plain,plain,MPV-GEN-T8-N60-R05,8,60,5,1.0,VALID_COMPLETE,True,13,,,COMPLETED,
B05-MPV-GEN-skjolber-plain-fixed-1s.jsonl,skjolber_plain,plain,MPV-GEN-T8-N60-R06,8,60,6,1.0,VALID_COMPLETE,True,11,,,COMPLETED,
B05-MPV-GEN-skjolber-plain-fixed-1s.jsonl,skjolber_plain,plain,MPV-GEN-T8-N60-R07,8,60,7,1.0,VALID_COMPLETE,True,11,,,COMPLETED,
B05-MPV-GEN-skjolber-plain-fixed-1s.jsonl,skjolber_plain,plain,MPV-GEN-T8-N60-R08,8,60,8,1.0,VALID_COMPLETE,True,9,,,COMPLETED,
B05-MPV-GEN-skjolber-plain-fixed-1s.jsonl,skjolber_plain,plain,MPV-GEN-T8-N60-R09,8,60,9,1.0,VALID_COMPLETE,True,12,,,COMPLETED,
B05-MPV-GEN-skjolber-plain-fixed-1s.jsonl,skjolber_plain,plain,MPV-GEN-T8-N60-R10,8,60,10,1.0,VALID_COMPLETE,True,13,,,COMPLETED,
B05-MPV-GEN-skjolber-plain-fixed-1s.jsonl,skjolber_plain,plain,MPV-GEN-T8-N90-R01,8,90,1,1.0,VALID_COMPLETE,True,12,,,COMPLETED,
B05-MPV-GEN-skjolber-plain-fixed-1s.jsonl,skjolber_plain,plain,MPV-GEN-T8-N90-R02,8,90,2,1.0,VALID_COMPLETE,True,13,,,COMPLETED,
B05-MPV-GEN-skjolber-plain-fixed-1s.jsonl,skjolber_plain,plain,MPV-GEN-T8-N90-R03,8,90,3,1.0,VALID_COMPLETE,True,19,,,COMPLETED,
B05-MPV-GEN-skjolber-plain-fixed-1s.jsonl,skjolber_plain,plain,MPV-GEN-T8-N90-R04,8,90,4,1.0,VALID_COMPLETE,True,17,,,COMPLETED,
B05-MPV-GEN-skjolber-plain-fixed-1s.jsonl,skjolber_plain,plain,MPV-GEN-T8-N90-R05,8,90,5,1.0,VALID_COMPLETE,True,16,,,COMPLETED,
B05-MPV-GEN-skjolber-plain-fixed-1s.jsonl,skjolber_plain,plain,MPV-GEN-T8-N90-R06,8,90,6,1.0,VALID_COMPLETE,True,17,,,COMPLETED,
B05-MPV-GEN-skjolber-plain-fixed-1s.jsonl,skjolber_plain,plain,MPV-GEN-T8-N90-R07,8,90,7,1.0,VALID_COMPLETE,True,17,,,COMPLETED,
B05-MPV-GEN-skjolber-plain-fixed-1s.jsonl,skjolber_plain,plain,MPV-GEN-T8-N90-R08,8,90,8,1.0,VALID_COMPLETE,True,14,,,COMPLETED,
B05-MPV-GEN-skjolber-plain-fixed-1s.jsonl,skjolber_plain,plain,MPV-GEN-T8-N90-R09,8,90,9,1.0,VALID_COMPLETE,True,18,,,COMPLETED,
B05-MPV-GEN-skjolber-plain-fixed-1s.jsonl,skjolber_plain,plain,MPV-GEN-T8-N90-R10,8,90,10,1.0,VALID_COMPLETE,True,16,,,COMPLETED,
B05-MPV-GEN-skjolber-plain-fixed-1s.jsonl,skjolber_plain,plain,MPV-GEN-T9-N30-R01,9,30,1,1.0,VALID_COMPLETE,True,4,,,COMPLETED,
B05-MPV-GEN-skjolber-plain-fixed-1s.jsonl,skjolber_plain,plain,MPV-GEN-T9-N30-R02,9,30,2,1.0,VALID_COMPLETE,True,4,,,COMPLETED,
B05-MPV-GEN-skjolber-plain-fixed-1s.jsonl,skjolber_plain,plain,MPV-GEN-T9-N30-R03,9,30,3,1.0,VALID_COMPLETE,True,4,,,COMPLETED,
B05-MPV-GEN-skjolber-plain-fixed-1s.jsonl,skjolber_plain,plain,MPV-GEN-T9-N30-R04,9,30,4,1.0,VALID_COMPLETE,True,5,,,COMPLETED,
B05-MPV-GEN-skjolber-plain-fixed-1s.jsonl,skjolber_plain,plain,MPV-GEN-T9-N30-R05,9,30,5,1.0,VALID_COMPLETE,True,4,,,COMPLETED,
B05-MPV-GEN-skjolber-plain-fixed-1s.jsonl,skjolber_plain,plain,MPV-GEN-T9-N30-R06,9,30,6,1.0,VALID_COMPLETE,True,5,,,COMPLETED,
B05-MPV-GEN-skjolber-plain-fixed-1s.jsonl,skjolber_plain,plain,MPV-GEN-T9-N30-R07,9,30,7,1.0,VALID_COMPLETE,True,4,,,COMPLETED,
B05-MPV-GEN-skjolber-plain-fixed-1s.jsonl,skjolber_plain,plain,MPV-GEN-T9-N30-R08,9,30,8,1.0,VALID_COMPLETE,True,4,,,COMPLETED,
B05-MPV-GEN-skjolber-plain-fixed-1s.jsonl,skjolber_plain,plain,MPV-GEN-T9-N30-R09,9,30,9,1.0,VALID_COMPLETE,True,4,,,COMPLETED,
B05-MPV-GEN-skjolber-plain-fixed-1s.jsonl,skjolber_plain,plain,MPV-GEN-T9-N30-R10,9,30,10,1.0,VALID_COMPLETE,True,5,,,COMPLETED,
B05-MPV-GEN-skjolber-plain-fixed-1s.jsonl,skjolber_plain,plain,MPV-GEN-T9-N60-R01,9,60,1,1.0,VALID_COMPLETE,True,4,,,COMPLETED,
B05-MPV-GEN-skjolber-plain-fixed-1s.jsonl,skjolber_plain,plain,MPV-GEN-T9-N60-R02,9,60,2,1.0,VALID_COMPLETE,True,5,,,COMPLETED,
B05-MPV-GEN-skjolber-plain-fixed-1s.jsonl,skjolber_plain,plain,MPV-GEN-T9-N60-R03,9,60,3,1.0,VALID_COMPLETE,True,4,,,COMPLETED,
B05-MPV-GEN-skjolber-plain-fixed-1s.jsonl,skjolber_plain,plain,MPV-GEN-T9-N60-R04,9,60,4,1.0,VALID_COMPLETE,True,4,,,COMPLETED,
B05-MPV-GEN-skjolber-plain-fixed-1s.jsonl,skjolber_plain,plain,MPV-GEN-T9-N60-R05,9,60,5,1.0,VALID_COMPLETE,True,4,,,COMPLETED,
B05-MPV-GEN-skjolber-plain-fixed-1s.jsonl,skjolber_plain,plain,MPV-GEN-T9-N60-R06,9,60,6,1.0,VALID_COMPLETE,True,4,,,COMPLETED,
B05-MPV-GEN-skjolber-plain-fixed-1s.jsonl,skjolber_plain,plain,MPV-GEN-T9-N60-R07,9,60,7,1.0,VALID_COMPLETE,True,4,,,COMPLETED,
B05-MPV-GEN-skjolber-plain-fixed-1s.jsonl,skjolber_plain,plain,MPV-GEN-T9-N60-R08,9,60,8,1.0,VALID_COMPLETE,True,4,,,COMPLETED,
B05-MPV-GEN-skjolber-plain-fixed-1s.jsonl,skjolber_plain,plain,MPV-GEN-T9-N60-R09,9,60,9,1.0,VALID_COMPLETE,True,4,,,COMPLETED,
B05-MPV-GEN-skjolber-plain-fixed-1s.jsonl,skjolber_plain,plain,MPV-GEN-T9-N60-R10,9,60,10,1.0,VALID_COMPLETE,True,4,,,COMPLETED,
B05-MPV-GEN-skjolber-plain-fixed-1s.jsonl,skjolber_plain,plain,MPV-GEN-T9-N90-R01,9,90,1,1.0,VALID_COMPLETE,True,5,,,COMPLETED,
B05-MPV-GEN-skjolber-plain-fixed-1s.jsonl,skjolber_plain,plain,MPV-GEN-T9-N90-R02,9,90,2,1.0,VALID_COMPLETE,True,5,,,COMPLETED,
B05-MPV-GEN-skjolber-plain-fixed-1s.jsonl,skjolber_plain,plain,MPV-GEN-T9-N90-R03,9,90,3,1.0,VALID_COMPLETE,True,5,,,COMPLETED,
B05-MPV-GEN-skjolber-plain-fixed-1s.jsonl,skjolber_plain,plain,MPV-GEN-T9-N90-R04,9,90,4,1.0,VALID_COMPLETE,True,4,,,COMPLETED,
B05-MPV-GEN-skjolber-plain-fixed-1s.jsonl,skjolber_plain,plain,MPV-GEN-T9-N90-R05,9,90,5,1.0,VALID_COMPLETE,True,4,,,COMPLETED,
B05-MPV-GEN-skjolber-plain-fixed-1s.jsonl,skjolber_plain,plain,MPV-GEN-T9-N90-R06,9,90,6,1.0,VALID_COMPLETE,True,5,,,COMPLETED,
B05-MPV-GEN-skjolber-plain-fixed-1s.jsonl,skjolber_plain,plain,MPV-GEN-T9-N90-R07,9,90,7,1.0,VALID_COMPLETE,True,4,,,COMPLETED,
B05-MPV-GEN-skjolber-plain-fixed-1s.jsonl,skjolber_plain,plain,MPV-GEN-T9-N90-R08,9,90,8,1.0,VALID_COMPLETE,True,4,,,COMPLETED,
B05-MPV-GEN-skjolber-plain-fixed-1s.jsonl,skjolber_plain,plain,MPV-GEN-T9-N90-R09,9,90,9,1.0,VALID_COMPLETE,True,5,,,COMPLETED,
B05-MPV-GEN-skjolber-plain-fixed-1s.jsonl,skjolber_plain,plain,MPV-GEN-T9-N90-R10,9,90,10,1.0,VALID_COMPLETE,True,5,,,COMPLETED,
B05-MPV-GEN-upstream-box-10s-finite.jsonl,packingsolver_upstream_box,box portfolio,IMM:mpvgen_t1_n30:001,1,30,1,10.0,VALID_COMPLETE,True,9,,,COMPLETED,1.1539463868830353
B05-MPV-GEN-upstream-box-10s-finite.jsonl,packingsolver_upstream_box,box portfolio,IMM:mpvgen_t1_n30:002,1,30,2,10.0,VALID_COMPLETE,True,11,,,TIME_LIMIT,10.697730442974716
B05-MPV-GEN-upstream-box-10s-finite.jsonl,packingsolver_upstream_box,box portfolio,IMM:mpvgen_t1_n30:003,1,30,3,10.0,VALID_COMPLETE,True,8,,,TIME_LIMIT,10.712387160165235
B05-MPV-GEN-upstream-box-10s-finite.jsonl,packingsolver_upstream_box,box portfolio,IMM:mpvgen_t1_n30:004,1,30,4,10.0,VALID_COMPLETE,True,7,,,COMPLETED,2.0588467121124268
B05-MPV-GEN-upstream-box-10s-finite.jsonl,packingsolver_upstream_box,box portfolio,IMM:mpvgen_t1_n30:005,1,30,5,10.0,VALID_COMPLETE,True,10,,,TIME_LIMIT,10.952248852001503
B05-MPV-GEN-upstream-box-10s-finite.jsonl,packingsolver_upstream_box,box portfolio,IMM:mpvgen_t1_n30:006,1,30,6,10.0,VALID_COMPLETE,True,7,,,COMPLETED,2.402756995987147
B05-MPV-GEN-upstream-box-10s-finite.jsonl,packingsolver_upstream_box,box portfolio,IMM:mpvgen_t1_n30:007,1,30,7,10.0,VALID_COMPLETE,True,8,,,TIME_LIMIT,11.930710347834975
B05-MPV-GEN-upstream-box-10s-finite.jsonl,packingsolver_upstream_box,box portfolio,IMM:mpvgen_t1_n30:008,1,30,8,10.0,VALID_COMPLETE,True,9,,,COMPLETED,2.858229649020359
B05-MPV-GEN-upstream-box-10s-finite.jsonl,packingsolver_upstream_box,box portfolio,IMM:mpvgen_t1_n30:009,1,30,9,10.0,VALID_COMPLETE,True,9,,,COMPLETED,1.5560697470791638
B05-MPV-GEN-upstream-box-10s-finite.jsonl,packingsolver_upstream_box,box portfolio,IMM:mpvgen_t1_n30:010,1,30,10,10.0,VALID_COMPLETE,True,8,,,TIME_LIMIT,10.630994815845042
B05-MPV-GEN-upstream-box-10s-finite.jsonl,packingsolver_upstream_box,box portfolio,IMM:mpvgen_t1_n60:001,1,60,1,10.0,VALID_COMPLETE,True,15,,,TIME_LIMIT,21.382985239848495
B05-MPV-GEN-upstream-box-10s-finite.jsonl,packingsolver_upstream_box,box portfolio,IMM:mpvgen_t1_n60:002,1,60,2,10.0,VALID_COMPLETE,True,14,,,TIME_LIMIT,20.248931403039023
B05-MPV-GEN-upstream-box-10s-finite.jsonl,packingsolver_upstream_box,box portfolio,IMM:mpvgen_t1_n60:003,1,60,3,10.0,VALID_COMPLETE,True,16,,,TIME_LIMIT,15.123191518941894
B05-MPV-GEN-upstream-box-10s-finite.jsonl,packingsolver_upstream_box,box portfolio,IMM:mpvgen_t1_n60:004,1,60,4,10.0,VALID_COMPLETE,True,13,,,TIME_LIMIT,10.047122090822086
B05-MPV-GEN-upstream-box-10s-finite.jsonl,packingsolver_upstream_box,box portfolio,IMM:mpvgen_t1_n60:005,1,60,5,10.0,VALID_COMPLETE,True,18,,,TIME_LIMIT,20.973900018027052
B05-MPV-GEN-upstream-box-10s-finite.jsonl,packingsolver_upstream_box,box portfolio,IMM:mpvgen_t1_n60:006,1,60,6,10.0,VALID_COMPLETE,True,15,,,TIME_LIMIT,10.063852434046566
B05-MPV-GEN-upstream-box-10s-finite.jsonl,packingsolver_upstream_box,box portfolio,IMM:mpvgen_t1_n60:007,1,60,7,10.0,VALID_COMPLETE,True,15,,,TIME_LIMIT,17.539128847187385
B05-MPV-GEN-upstream-box-10s-finite.jsonl,packingsolver_upstream_box,box portfolio,IMM:mpvgen_t1_n60:008,1,60,8,10.0,VALID_COMPLETE,True,16,,,TIME_LIMIT,13.81508747395128
B05-MPV-GEN-upstream-box-10s-finite.jsonl,packingsolver_upstream_box,box portfolio,IMM:mpvgen_t1_n60:009,1,60,9,10.0,VALID_COMPLETE,True,15,,,TIME_LIMIT,21.933239553123713
B05-MPV-GEN-upstream-box-10s-finite.jsonl,packingsolver_upstream_box,box portfolio,IMM:mpvgen_t1_n60:010,1,60,10,10.0,VALID_COMPLETE,True,15,,,TIME_LIMIT,16.965719145024195
B05-MPV-GEN-upstream-box-10s-finite.jsonl,packingsolver_upstream_box,box portfolio,IMM:mpvgen_t1_n90:001,1,90,1,10.0,VALID_COMPLETE,True,27,,,TIME_LIMIT,10.269885866902769
B05-MPV-GEN-upstream-box-10s-finite.jsonl,packingsolver_upstream_box,box portfolio,IMM:mpvgen_t1_n90:002,1,90,2,10.0,VALID_COMPLETE,True,23,,,TIME_LIMIT,10.064771486911923
B05-MPV-GEN-upstream-box-10s-finite.jsonl,packingsolver_upstream_box,box portfolio,IMM:mpvgen_t1_n90:003,1,90,3,10.0,VALID_COMPLETE,True,24,,,TIME_LIMIT,10.108159099938348
B05-MPV-GEN-upstream-box-10s-finite.jsonl,packingsolver_upstream_box,box portfolio,IMM:mpvgen_t1_n90:004,1,90,4,10.0,VALID_COMPLETE,True,21,,,TIME_LIMIT,10.109009726904333
B05-MPV-GEN-upstream-box-10s-finite.jsonl,packingsolver_upstream_box,box portfolio,IMM:mpvgen_t1_n90:005,1,90,5,10.0,VALID_COMPLETE,True,28,,,TIME_LIMIT,10.14117795880884
B05-MPV-GEN-upstream-box-10s-finite.jsonl,packingsolver_upstream_box,box portfolio,IMM:mpvgen_t1_n90:006,1,90,6,10.0,VALID_COMPLETE,True,24,,,TIME_LIMIT,10.097193970810622
B05-MPV-GEN-upstream-box-10s-finite.jsonl,packingsolver_upstream_box,box portfolio,IMM:mpvgen_t1_n90:007,1,90,7,10.0,VALID_COMPLETE,True,21,,,TIME_LIMIT,10.033764865016565
B05-MPV-GEN-upstream-box-10s-finite.jsonl,packingsolver_upstream_box,box portfolio,IMM:mpvgen_t1_n90:008,1,90,8,10.0,VALID_COMPLETE,True,25,,,TIME_LIMIT,10.047957709990442
B05-MPV-GEN-upstream-box-10s-finite.jsonl,packingsolver_upstream_box,box portfolio,IMM:mpvgen_t1_n90:009,1,90,9,10.0,VALID_COMPLETE,True,27,,,TIME_LIMIT,10.23696308513172
B05-MPV-GEN-upstream-box-10s-finite.jsonl,packingsolver_upstream_box,box portfolio,IMM:mpvgen_t1_n90:010,1,90,10,10.0,VALID_COMPLETE,True,24,,,TIME_LIMIT,10.041322065982968
B05-MPV-GEN-upstream-box-10s-finite.jsonl,packingsolver_upstream_box,box portfolio,IMM:mpvgen_t6_n30:001,6,30,1,10.0,VALID_COMPLETE,True,1,,,COMPLETED,8.303465706994757
B05-MPV-GEN-upstream-box-10s-finite.jsonl,packingsolver_upstream_box,box portfolio,IMM:mpvgen_t6_n30:002,6,30,2,10.0,VALID_COMPLETE,True,1,,,COMPLETED,7.2475076001137495
B05-MPV-GEN-upstream-box-10s-finite.jsonl,packingsolver_upstream_box,box portfolio,IMM:mpvgen_t6_n30:003,6,30,3,10.0,VALID_COMPLETE,True,1,,,COMPLETED,6.070129199884832
B05-MPV-GEN-upstream-box-10s-finite.jsonl,packingsolver_upstream_box,box portfolio,IMM:mpvgen_t6_n30:004,6,30,4,10.0,VALID_COMPLETE,True,1,,,COMPLETED,6.0437274519354105
B05-MPV-GEN-upstream-box-10s-finite.jsonl,packingsolver_upstream_box,box portfolio,IMM:mpvgen_t6_n30:005,6,30,5,10.0,VALID_COMPLETE,True,1,,,COMPLETED,6.053984745871276
B05-MPV-GEN-upstream-box-10s-finite.jsonl,packingsolver_upstream_box,box portfolio,IMM:mpvgen_t6_n30:006,6,30,6,10.0,VALID_COMPLETE,True,1,,,COMPLETED,4.107065120944753
B05-MPV-GEN-upstream-box-10s-finite.jsonl,packingsolver_upstream_box,box portfolio,IMM:mpvgen_t6_n30:007,6,30,7,10.0,VALID_COMPLETE,True,1,,,COMPLETED,3.05895683192648
B05-MPV-GEN-upstream-box-10s-finite.jsonl,packingsolver_upstream_box,box portfolio,IMM:mpvgen_t6_n30:008,6,30,8,10.0,VALID_COMPLETE,True,1,,,COMPLETED,3.0600338398944587
B05-MPV-GEN-upstream-box-10s-finite.jsonl,packingsolver_upstream_box,box portfolio,IMM:mpvgen_t6_n30:009,6,30,9,10.0,VALID_COMPLETE,True,1,,,COMPLETED,2.042938448023051
B05-MPV-GEN-upstream-box-10s-finite.jsonl,packingsolver_upstream_box,box portfolio,IMM:mpvgen_t6_n30:010,6,30,10,10.0,VALID_COMPLETE,True,1,,,COMPLETED,2.0176042451057583
B05-MPV-GEN-upstream-box-10s-finite.jsonl,packingsolver_upstream_box,box portfolio,IMM:mpvgen_t6_n60:001,6,60,1,10.0,VALID_COMPLETE,True,1,,,COMPLETED,2.0074120899662375
B05-MPV-GEN-upstream-box-10s-finite.jsonl,packingsolver_upstream_box,box portfolio,IMM:mpvgen_t6_n60:002,6,60,2,10.0,VALID_COMPLETE,True,1,,,COMPLETED,2.008996407967061
B05-MPV-GEN-upstream-box-10s-finite.jsonl,packingsolver_upstream_box,box portfolio,IMM:mpvgen_t6_n60:003,6,60,3,10.0,VALID_COMPLETE,True,1,,,COMPLETED,2.0100059090182185
B05-MPV-GEN-upstream-box-10s-finite.jsonl,packingsolver_upstream_box,box portfolio,IMM:mpvgen_t6_n60:004,6,60,4,10.0,VALID_COMPLETE,True,1,,,COMPLETED,2.0109383650124073
B05-MPV-GEN-upstream-box-10s-finite.jsonl,packingsolver_upstream_box,box portfolio,IMM:mpvgen_t6_n60:005,6,60,5,10.0,VALID_COMPLETE,True,1,,,COMPLETED,2.0078706671483815
B05-MPV-GEN-upstream-box-10s-finite.jsonl,packingsolver_upstream_box,box portfolio,IMM:mpvgen_t6_n60:006,6,60,6,10.0,VALID_COMPLETE,True,1,,,COMPLETED,3.008585421135649
B05-MPV-GEN-upstream-box-10s-finite.jsonl,packingsolver_upstream_box,box portfolio,IMM:mpvgen_t6_n60:007,6,60,7,10.0,VALID_COMPLETE,True,1,,,COMPLETED,3.0065557449124753
B05-MPV-GEN-upstream-box-10s-finite.jsonl,packingsolver_upstream_box,box portfolio,IMM:mpvgen_t6_n60:008,6,60,8,10.0,VALID_COMPLETE,True,1,,,COMPLETED,3.008865788113326
B05-MPV-GEN-upstream-box-10s-finite.jsonl,packingsolver_upstream_box,box portfolio,IMM:mpvgen_t6_n60:009,6,60,9,10.0,VALID_COMPLETE,True,1,,,COMPLETED,2.005896633025259
B05-MPV-GEN-upstream-box-10s-finite.jsonl,packingsolver_upstream_box,box portfolio,IMM:mpvgen_t6_n60:010,6,60,10,10.0,VALID_COMPLETE,True,1,,,COMPLETED,3.0076154980342835
B05-MPV-GEN-upstream-box-10s-finite.jsonl,packingsolver_upstream_box,box portfolio,IMM:mpvgen_t6_n90:001,6,90,1,10.0,VALID_COMPLETE,True,1,,,COMPLETED,2.0077663029078394
B05-MPV-GEN-upstream-box-10s-finite.jsonl,packingsolver_upstream_box,box portfolio,IMM:mpvgen_t6_n90:002,6,90,2,10.0,VALID_COMPLETE,True,1,,,COMPLETED,2.010176686104387
B05-MPV-GEN-upstream-box-10s-finite.jsonl,packingsolver_upstream_box,box portfolio,IMM:mpvgen_t6_n90:003,6,90,3,10.0,VALID_COMPLETE,True,1,,,COMPLETED,2.008028466021642
B05-MPV-GEN-upstream-box-10s-finite.jsonl,packingsolver_upstream_box,box portfolio,IMM:mpvgen_t6_n90:004,6,90,4,10.0,VALID_COMPLETE,True,1,,,COMPLETED,2.00964219099842
B05-MPV-GEN-upstream-box-10s-finite.jsonl,packingsolver_upstream_box,box portfolio,IMM:mpvgen_t6_n90:005,6,90,5,10.0,VALID_COMPLETE,True,1,,,COMPLETED,2.008391016861424
B05-MPV-GEN-upstream-box-10s-finite.jsonl,packingsolver_upstream_box,box portfolio,IMM:mpvgen_t6_n90:006,6,90,6,10.0,VALID_COMPLETE,True,1,,,COMPLETED,2.0095086018554866
B05-MPV-GEN-upstream-box-10s-finite.jsonl,packingsolver_upstream_box,box portfolio,IMM:mpvgen_t6_n90:007,6,90,7,10.0,VALID_COMPLETE,True,1,,,COMPLETED,2.0067715069744736
B05-MPV-GEN-upstream-box-10s-finite.jsonl,packingsolver_upstream_box,box portfolio,IMM:mpvgen_t6_n90:008,6,90,8,10.0,VALID_COMPLETE,True,1,,,COMPLETED,2.00797918997705
B05-MPV-GEN-upstream-box-10s-finite.jsonl,packingsolver_upstream_box,box portfolio,IMM:mpvgen_t6_n90:009,6,90,9,10.0,VALID_COMPLETE,True,1,,,COMPLETED,2.006817651214078
B05-MPV-GEN-upstream-box-10s-finite.jsonl,packingsolver_upstream_box,box portfolio,IMM:mpvgen_t6_n90:010,6,90,10,10.0,VALID_COMPLETE,True,1,,,COMPLETED,2.006921204039827
B05-MPV-GEN-upstream-box-10s-finite.jsonl,packingsolver_upstream_box,box portfolio,IMM:mpvgen_t7_n30:001,7,30,1,10.0,VALID_COMPLETE,True,1,,,COMPLETED,2.115493178134784
B05-MPV-GEN-upstream-box-10s-finite.jsonl,packingsolver_upstream_box,box portfolio,IMM:mpvgen_t7_n30:002,7,30,2,10.0,VALID_COMPLETE,True,1,,,COMPLETED,3.0973222369793802
B05-MPV-GEN-upstream-box-10s-finite.jsonl,packingsolver_upstream_box,box portfolio,IMM:mpvgen_t7_n30:003,7,30,3,10.0,VALID_COMPLETE,True,1,,,COMPLETED,2.103664001915604
B05-MPV-GEN-upstream-box-10s-finite.jsonl,packingsolver_upstream_box,box portfolio,IMM:mpvgen_t7_n30:004,7,30,4,10.0,VALID_COMPLETE,True,1,,,COMPLETED,2.1035210138652474
B05-MPV-GEN-upstream-box-10s-finite.jsonl,packingsolver_upstream_box,box portfolio,IMM:mpvgen_t7_n30:005,7,30,5,10.0,VALID_COMPLETE,True,1,,,COMPLETED,3.0867533329874277
B05-MPV-GEN-upstream-box-10s-finite.jsonl,packingsolver_upstream_box,box portfolio,IMM:mpvgen_t7_n30:006,7,30,6,10.0,VALID_COMPLETE,True,1,,,COMPLETED,2.114601413020864
B05-MPV-GEN-upstream-box-10s-finite.jsonl,packingsolver_upstream_box,box portfolio,IMM:mpvgen_t7_n30:007,7,30,7,10.0,VALID_COMPLETE,True,1,,,COMPLETED,2.103581561939791
B05-MPV-GEN-upstream-box-10s-finite.jsonl,packingsolver_upstream_box,box portfolio,IMM:mpvgen_t7_n30:008,7,30,8,10.0,VALID_COMPLETE,True,1,,,COMPLETED,2.094827722059563
B05-MPV-GEN-upstream-box-10s-finite.jsonl,packingsolver_upstream_box,box portfolio,IMM:mpvgen_t7_n30:009,7,30,9,10.0,VALID_COMPLETE,True,1,,,COMPLETED,2.1405191549565643
